comment,Sentiment,Confidence
不不不，以前像要男孩，才导致女孩多,0,0.964625
难道结了婚生了孩子我就快乐了?,0,0.787816
缓存了,0,0.529638
专家又出来开玩笑，消费降级又是怎么回事,0,0.997186
保护,0,0.887793
遥遥领先,2,0.965683
遥遥领先,2,0.965683
那美国人为啥还在生,0,0.939632
房价继续涨啊，别怂,0,0.962454
别的不说，生一个孩子补30万养育费，生育率绝对嘎嘎提,0,0.843078
生吧生吧，以后都当光棍,0,0.976339
真实！！,2,0.983589
几万块能养几年....,0,0.689233
好好好！,0,0.999839
绝了,2,0.988102
保护,0,0.887793
遥遥领先,2,0.965683
主要现在养小孩成本比之前高多了，不是吃饱穿暖就行的,0,0.691742
未来关我什么事,2,0.405786
快乐的一比,0,0.998551
现在大部分年轻人想结婚生子只有靠父母给钱，,0,0.684333
还是太多了,0,0.892036
二八定律,2,0.265378
34虚岁，广东，没结婚，,2,0.102218
保护,0,0.887793
遥遥领先,2,0.965683
孩子还小别说了,0,0.45105
32岁单身，快乐的不行,0,0.708875
农村土地不准不批你建房，低价把土地征收了，把后路做绝。这有什么信用可言,0,0.999691
好,2,0.998993
真的快乐！,0,0.9991
我有钱 但我不想当冤大头啊,0,0.999452
一般四个还好点,0,0.573016
也是我的,2,0.919501
撅醒啦，又撅醒啦,1,0.153204
又是三体五点学算了,0,0.796857
太有钱的，清醒，知道结婚了就玩不了太舒适了,0,0.0416851
好好好,0,0.999795
真的快乐捏,0,0.997757
还是太多了,0,0.892036
结婚保障性租房,2,0.986165
互联网,2,0.942639
保护,0,0.887793
别老扯福建和广东，河南和某些省也差不多，都重男轻女,0,0.121971
在最需要面对的时候，不需要拉长腿就可以,2,0.97915
相当快乐,0,0.999747
好好好好,0,0.999701
整容,1,0.659085
真的快乐,0,0.999558
结婚太贵 要彩礼要房要车 还要男的自己出,0,0.820398
好！！！！,2,0.998782
哈哈哈,2,0.998853
不互相伤害,0,0.990826
是快乐可能不一定，但是真的轻松,0,0.99552
当然快乐,0,0.99848
艹,2,0.0473192
一点不急,0,0.524973
保护,0,0.887793
保护,0,0.887793
已经烦了,0,0.99746
遥遥领先,2,0.965683
高学历，高房价，工作不稳定，是最好的避孕药,0,0.626732
遥遥领先,2,0.965683
支持,2,0.999723
来点实际的吧,0,0.508148
弯道超车,0,0.703352
不结婚真的很快乐,0,0.982979
没有相爱的人的话一个人就是最好的,2,0.884725
娶了也不一定不会离，生了也不一定是亲生,0,0.994144
还是多,2,0.143378
在小城市还没有出现这种情况。,0,0.56842
00后基本好多都是单身贵族的想法,2,0.30177
800万新生儿你们嫌少，800万毕业生你们嫌多,0,0.979838
结不起婚哦,0,0.641213
女人专家,2,0.990076
那是因为双减才关门,0,0.940943
养娃太贵，教育太卷了,0,0.984767
遥遥领先,2,0.965683
社会给男的条件太高了，要车要房要钱要彩礼，上哪找去？,0,0.981516
太绝了,2,0.994353
这是真的快乐,0,1
穷！,0,0.99757
很好,2,0.999712
保护,0,0.887793
细毛，没字幕,0,0.992313
我很快乐，发工资固定给父母一些，然后自己随便浪,0,0.642956
感觉生的多的只是穷人吧。。。富人很看重后代质量的,0,0.722907
那可太快乐了,0,0.994296
最高兴的一集,2,0.998681
我不结有的是人结,0,0.698718
素质提高 真的吗,0,0.897048
那可是真的非常快乐啊,0,0.997132
哈哈哈哈,2,0.975279
保护！,0,0.93595
你不生有的是人生,0,0.7736
666，说的没问题,2,0.920975
又震惊了曾几何时90后也是被你们这么捧杀的,0,0.994677
确实，我就是这么想的，自己苦就好了，别害下一代,0,0.552554
保护,0,0.887793
最好跌破100万，这样就不用卷了,0,0.943709
保护,0,0.887793
别提别的，就说我同事家里一个儿子，同样工资，他吃咸菜。,0,0.680829
太多了,0,0.867628
工资不涨拿什么生孩子,0,0.91701
哈哈，好好好,0,0.999966
这怎么是陷阱了？他们怎么不把退休工资降降减轻点劳工们的负担？,0,0.999578
我不急,2,0.369471
还有这么多？,0,0.967046
好好好,0,0.999795
潮汕这边很多地方都早就没有追求生男了，更何况广东……up这个内容有误,0,0.964314
好耶,2,0.998389
善良就是少让别人受苦,0,0.701823
确实不信任了,0,0.989217
说点事实男拳就要急死了,0,0.998159
赞同,2,0.937426
笑死,0,0.984829
也是我的看法,2,0.286683
90不生95不婚00不爱,0,0.75879
是钱（即答）,0,0.97211
我们的快乐你想象不到！！！,0,0.708812
好好好,0,0.999795
男的别装理中客了，回家能帮你妈干点家务吗,0,0.994287
重男轻女,2,0.878351
快乐,0,0.999885
遥遥领先,2,0.965683
中国就是人多才会卷，少点才更好,2,0.9073
这好事啊,2,0.779063
确实…,0,0.319738
香火大国哈哈哈哈哈哈哈,2,0.995892
不提离婚率是最骚的,0,0.975442
对我来说我是真的想要个女儿，就一胎多都不要,0,0.898791
太快乐了,0,0.989325
软肋就多了,0,0.941147
至少。。。爽,0,1
开始叠甲了是吧,1,0.953158
好,2,0.998993
夹带私货？,0,0.890505
害他M生男孩儿呢？？？,0,0.998593
压力再大能有巴勒斯坦大？,0,0.8992
快乐难道还有假,0,0.57974
太好了,2,0.99961
我同事就是这样被说,2,0.518269
遥遥领先,2,0.965683
江西航空,2,0.536006
男的比女的更容易生存,2,0.596185
快乐的难以想象,0,0.999188
单身真的快乐啊,0,0.992097
一样的卷，这些一线城市都在搞学校合并,1,0.433854
可以谈恋爱，但是不结婚啊,2,0.848468
！！！！！,0,0.450089
也代表我的看法,2,0.609079
女权说男女平等，生男孩还是很自觉,2,0.470648
只有玩家最了解游戏环境适不适合新人入坑,0,0.914162
不 你代表了我的看法,0,0.998533
他们只是没有办法不打破传统,0,0.950326
好好好,0,0.999795
快乐啊,0,0.999733
那差不多一直是同一年的人在结婚？,2,0.456204
90后表示真的一胎都不想生了,0,0.997449
正在值夜班的医生有被冒犯到,1,0.565736
幸福感获得感,2,0.998451
小女娃可爱点,2,0.864009
老子不喜欢孩子,0,0.998363
应该是二胎的大部分是男孩,2,0.219689
很快乐,0,0.999751
还有600万,2,0.815963
好！,2,0.99937
ip地址正确,2,0.980374
怎么不说男的呢女性角度？,0,0.999031
养孩子成本和压力太大,0,0.382129
保护,0,0.887793
绷,0,0.110354
工资自己都不够花，还有聘礼房子车，哪来的幸福感,0,0.244156
功德无量啊家人们,2,0.967657
还有因为穷，越穷越重男轻女,0,0.97433
我的快乐你想象不到,0,0.0454703
遥遥领先,2,0.965683
非常快乐,0,0.999783
别担心，生命会自己找到出路,0,0.984375
痛并快乐着,0,0.999136
快乐啊，玩游戏的时候不会有人老在旁边逼逼,0,0.976954
确实一样啊，我有个女孩，离异了。就不想结婚了,0,0.496516
遥遥领先,2,0.965683
2800根本花不完,0,0.982044
物极必反，哪种极端都不可取,0,0.983989
太好了,2,0.99961
保持历史耐心！,2,0.998453
这么多啊,0,0.290697
鸭头,2,0.619635
遥遥领先,2,0.965683
涩谷（1/1）,2,0.800676
遥遥领先,2,0.965683
啥时候结婚是默认男的上门就啥时候结婚,2,0.277843
真的快乐,0,0.999558
挺快乐的,0,0.999648
教育普及和品德观念树立的重要性,2,0.818349
把小偏娶了,0,0.886115
80万可以,2,0.780097
快乐和痛苦是硬币的两面,0,0.450481
好好好，希望能继续不缺下去。,0,0.994844
山东河南一样要生男娃,0,0.222457
这个婚结不了一点,0,0.93963
哈哈哈，太对了,2,0.999051
干得漂亮,2,0.999775
ip正确，我同事41了，一个女儿，家里还在催他二胎，除了想要男孩我想不出其他理由,0,0.560134
那是相当滴快乐,0,0.999462
真的快乐 谢谢,0,0.999312
印度阿拉伯非洲人生十孩的多了,2,0.881987
遥遥领先,2,0.965683
可太TM的快乐了,0,0.39751
我十几万存款，2万租房20年躺平了,2,0.0425005
就是一个人得干两个人的活了，品质翻倍,2,0.689162
真的快乐,0,0.999558
反正肯定比累死累活快乐,0,0.714479
只要是活着就不存在绝对的快乐,0,0.998052
你怎么能放泰国广告,0,0.336377
非常快乐啊,0,0.99977
怎么还这么多？,0,0.997994
哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈,2,0.736427
好好好,0,0.999795
是总算有脑子了,0,0.326502
保护,0,0.887793
我先来,2,0.94647
农村人更多想生儿子,2,0.572111
昆昆不如飘,0,0.904497
雨我无瓜,0,0.822543
没有未来，凭什么生孩子,0,0.992518
这种快乐你想象不到,0,0.86755
啊，这几点我家一条不占,0,0.962661
要我就说，没时间看，gun肚子,0,0.992774
没错,2,0.926985
00年的已经23了,2,0.289063
真的快乐,0,0.999558
“新的思想”不等于“键盘侠”OK?,0,0.977872
快乐的很,0,0.999904
我觉得最主要的就是房价，现在结婚就要买房，就我们这三线小县城房价都要1万至2万多一平，寻常家庭想要买压力很大，贷款买这一辈子就帮银行打工了，生活的如行尸走肉一般，更不要说以后有孩子了。,0,0.723547
好好好，这比什么都重要,0,0.999704
好好好,0,0.999795
不是，主动不结婚的都是女性吗？男性不结婚都是被动的吗？,0,0.997576
遥遥领先,2,0.965683
还有这么多？,0,0.967046
前面的二傻子，你觉得正常那就正常吧。大聪明,0,0.750569
我也想结婚，可家里不同意我们这个婚事，唉,0,0.795098
三十五岁时确实有过一段恐慌期，也差点结了婚，后来突然想通透了，没有爱情的婚姻不是自己的追求,0,0.613084
喵的 不结婚超级快乐,0,0.998748
扯淡，主观太主观了,0,0.999907
就你这种自媒体啊，还用问,0,0.994309
真好,2,0.999714
咋样就是赢了,0,0.575141
还有这么多？,0,0.967046
时代是年轻人的,2,0.679191
发达国家有移民输血,2,0.61328
河南也是狂热生男孩,2,0.936826
备孕做检查前前后后花了一万多 红红火火恍恍惚惚,2,0.13111
不算快乐，不过比有女朋友有老婆的快乐～,0,0.963185
简直太快乐了,0,0.947921
目前来说我很快乐,0,0.999237
快乐得不得了！,0,0.999938
说白了，现在的年轻人也喜欢跟风，大多没有自己的思想,0,0.849028
真的快乐,0,0.999558
呵呵，一群追星的，买奢饰品的，还觉醒了，笑死了,2,0.846132
遥遥领先,2,0.965683
卷起来动起来，,2,0.993932
顶,2,0.998055
好好好,0,0.999795
大快人心！,2,0.967108
这不是废话吗，女的可以照顾2对父母吗？,0,0.986561
我们的快乐你想象不到,0,0.907767
拉倒吧，除了那些地方其他地方也还是重男轻女吧,0,0.993633
是因为没钱，才接不了婚的,0,0.973332
结婚要掏光一个家庭的积蓄，有些还要负债累累,2,0.102659
现在没钱谁敢结婚,0,0.977808
漂亮！,2,0.999845
至少目前很快乐,0,0.991872
真的快乐,0,0.999558
离婚冷静期功不可没,0,0.781788
还好吧，不少了。,2,0.684091
是的是的,2,0.353194
你不急  有的是人急,0,0.377638
凌晨四点还没下班呢，去了算旷工，要扣工资,0,0.830782
以后不生直接罚钱就OK,0,0.978128
有的人也要明白菜场一个小摊子人家做生意做得好的可以几年买房，而打工族可不一定…,0,0.985462
你不生我不生未来没有打工人,0,0.970369
深挖生产方式,1,0.604921
快乐的不要不要的，,0,0.999978
好事,2,0.999639
我连恋爱都不想谈，更别提结婚生子了,0,0.994282
点了,0,0.501211
保护,0,0.887793
我真的连自己都养活不起,0,0.982574
如果孩子由国家社会扶养，而不是让一个连自己都养不活的年轻人去养我相信少婚少孕的情况肯定会有所改善,0,0.916812
我福建的，不承认重男轻女，这是诽谤,0,0.990515
也是我的看法,2,0.286683
不错,2,0.997097
我去年得一女，欣喜若狂，且只要这一个。没有生男生女都一样，她便是最好的！,2,0.998797
如果我结婚了，我反而更想要个可爱的女儿,2,0.998628
痛苦不该被比较,0,0.984191
想起美剧中的情节，年轻就是要自由，力所能及的事，做自己好自己，不受过度的束缚,0,0.998007
进步，清醒了,2,0.964848
保护,0,0.887793
太快乐了，如果能落实八小时工作制，工资每月能到手五六千，那就是神仙生活,0,0.983927
卧槽简直不要太快乐，乐逍遥美滋滋，快活似神仙,0,0.35313
相当快乐,0,0.999747
保护,0,0.887793
不急,2,0.458458
不，纯粹是觉得耍朋友浪费时间,0,0.999409
想骂人了,0,0.999202
我也想要女儿,2,0.991326
舒适,2,0.999678
保护,0,0.887793
因为没招啊，所以快乐,0,0.981686
生活,2,0.99936
素质高？笑死,0,0.92847
生不生，结不结婚和你有啥关系？自己都过不下了，还想着给自己压力？？？,0,0.996054
什么意思啊,0,0.99951
快乐非常的快乐，不结婚不生孩，人生全是幸福，没有压力,0,0.999939
快乐的一,0,0.999872
挺好的,2,0.99812
保护,0,0.887793
今年只有600多万的哦,2,0.291515
江西赣州这边也一样,2,0.765613
三连，三连，三连了。。。,2,0.0524056
太累了……,0,0.992011
品质提高:指的是人均消费提高了？,0,0.210007
那可是相当的快乐,0,0.999222
也不快乐啊,0,0.958328
我是真他娘的后悔结婚生娃艹,0,0.992887
网上鼓吹不结婚不生娃，落到身边，全在结婚生娃,0,0.915424
保护,0,0.887793
保护,0,0.887793
生儿有屁用，还是女儿好,2,0.0546478
怎么会不快乐呢？笑死我了，反正我很快乐，每天只要照顾好自己就行，把自己的需求和情绪一一拆解，有大把时间做自己想做的事，没人打扰，快乐的要死，走在路上都要蹦蹦跳跳的那种,0,0.761301
湖北女孩要和湖北老哥锁死哦！！！,0,0.885295
正确的,2,0.993299
笑死，觉得很累应该去休息，而不是看比你更累的人,0,0.876531
不用叠甲，你说的都是实话,0,0.234365
没想那么多就是纯粹的不想结婚 麻烦,0,0.976012
太快乐了太快乐了，下辈子不喝孟婆汤一定要记住还是不找对象,0,0.964865
完全不需要另一个人给我气受，太快乐了太快乐了,0,0.998948
超级快乐，不用伺候任何人,0,0.999921
当然快乐，说不快乐的都是看不开的傻瓜,0,0.570792
不用干活养孩子那可是太快乐了呀哈哈哈哈,0,0.990959
不好意思这么早起不来,0,0.62308
